p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo
Rottweiler,0.341276,True,Border_terrier,0.3362199999999999,True,Gordon_setter,0.0454483,True,12.0,10.0,Ash,None,None,None,None
Staffordshire_bullterrier,0.6106550000000001,True,muzzle,0.132138,False,American_Staffordshire_terrier,0.109544,True,11.0,10.0,Eli,None,None,None,None
Samoyed,0.963558,True,white_wolf,0.0198476,False,malamute,0.00590434,True,13.0,10.0,None,None,None,None,None
borzoi,0.564688,True,ice_bear,0.0782674999999999,False,Pembroke,0.0579161999999999,True,13.0,10.0,Lucy,None,None,None,None
wooden_spoon,0.0824886,False,sliding_door,0.0610164999999999,False,grand_piano,0.0550861,False,12.0,10.0,Ava,None,None,pupper,None
leopard,0.7974100000000001,False,jaguar,0.0954866,False,snow_leopard,0.0796941,False,11.0,10.0,Oliver,None,None,None,None
mortarboard,0.936882,False,academic_gown,0.0208154,False,schipperke,0.0115635,True,12.0,10.0,Meera,doggo,None,None,None
shopping_cart,0.572422,False,shopping_basket,0.414002,False,toy_poodle,0.0058873,True,12.0,10.0,Mookie,None,None,None,None
toilet_tissue,0.186387,False,cowboy_hat,0.158555,False,sombrero,0.14947,False,,,,,,,
Siberian_husky,0.767696,True,Eskimo_dog,0.217079,True,malamute,0.0116568,True,13.0,10.0,Clark,None,None,pupper,None
American_Staffordshire_terrier,0.660085,True,Staffordshire_bullterrier,0.334947,True,dalmatian,0.00269716,True,13.0,10.0,Lucy,None,None,None,None
Norwegian_elkhound,0.976255,True,keeshond,0.0139902,True,seat_belt,0.00211054,False,12.0,10.0,Vincent,None,None,None,None
birdhouse,0.541196,False,can_opener,0.121094,False,carton,0.0561367,False,13.0,10.0,Waffles,None,None,None,None
golden_retriever,0.887625,True,Labrador_retriever,0.0687175,True,kuvasz,0.0303868,True,12.0,10.0,None,None,None,pupper,None
chow,0.800975,True,seat_belt,0.164133,False,Pomeranian,0.017981,True,13.0,10.0,Daisy,None,None,None,None
Great_Pyrenees,0.997692,True,kuvasz,0.00100064,True,Newfoundland,0.000404556,True,13.0,10.0,Stanley,None,None,None,None
kelpie,0.2165619999999999,True,doormat,0.139994,False,dalmatian,0.13282,True,13.0,10.0,Walter,None,None,None,None
web_site,0.993651,False,monitor,0.0014059,False,envelope,0.00109309,False,,,,,,,
Border_terrier,0.664538,True,Brabancon_griffon,0.170451,True,Yorkshire_terrier,0.0878236,True,13.0,10.0,Arlo,None,None,None,None
Leonberg,0.927021,True,Newfoundland,0.0500091,True,Saint_Bernard,0.0107278,True,13.0,10.0,Odie,None,None,None,None
web_site,0.670892,False,monitor,0.101565,False,screen,0.0753061,False,,,,,,,
swing,0.393527,False,Norwich_terrier,0.05248,True,Pembroke,0.0499005999999999,True,12.0,10.0,Winston,None,None,None,None
Staffordshire_bullterrier,0.604938,True,American_Staffordshire_terrier,0.31154,True,Boston_bull,0.0371591,True,13.0,10.0,Sojourner,None,None,None,None
Chesapeake_Bay_retriever,0.8639870000000001,True,Labrador_retriever,0.0526323,True,kelpie,0.0325736,True,12.0,10.0,Monty,None,None,None,None
teapot,0.981819,False,cup,0.0140257999999999,False,coffeepot,0.00242054,False,13.0,10.0,None,None,None,None,None
golden_retriever,0.711148,True,cocker_spaniel,0.1579289999999999,True,Labrador_retriever,0.0595818999999999,True,12.0,10.0,Maddie,None,None,None,None
web_site,0.8417680000000001,False,rule,0.00708731,False,envelope,0.0068203,False,10.0,10.0,None,None,None,None,None
Brittany_spaniel,0.962985,True,Blenheim_spaniel,0.0148199999999999,True,clumber,0.00955711,True,12.0,10.0,Dawn,None,None,None,None
Afghan_hound,0.903712,True,Saluki,0.0352149999999999,True,bloodhound,0.0265655,True,13.0,10.0,Max,None,None,None,None
military_uniform,0.853684,False,Labrador_retriever,0.0481999,True,groenendael,0.0153943999999999,True,14.0,10.0,None,None,None,None,None
Chihuahua,0.547401,True,bow_tie,0.1983609999999999,False,Pembroke,0.0584924999999999,True,12.0,10.0,Penny,None,None,None,None
ice_bear,0.3362,False,Samoyed,0.2013579999999999,True,Eskimo_dog,0.186789,True,,,,,,,
chow,0.293493,True,Newfoundland,0.181336,True,schipperke,0.1251519999999999,True,12.0,10.0,Bentley,None,None,None,None
French_bulldog,0.891227,True,soccer_ball,0.022811,False,bull_mastiff,0.012852,True,12.0,10.0,George,None,None,None,None
Pembroke,0.685084,True,Cardigan,0.314608,True,basenji,0.000159824,True,13.0,10.0,Winnie,None,None,None,None
tub,0.665238,False,bucket,0.105166,False,Labrador_retriever,0.0293399,True,12.0,10.0,Indie,None,None,None,None
Labrador_retriever,0.461076,True,golden_retriever,0.154946,True,Chihuahua,0.110249,True,13.0,10.0,Charlie,None,None,None,None
Chihuahua,0.50537,True,Pomeranian,0.1203579999999999,True,toy_terrier,0.0770081,True,,,,,,,
Pembroke,0.958452,True,Cardigan,0.0237699,True,Chihuahua,0.00526936,True,13.0,10.0,Tycho,None,None,None,None
Labrador_retriever,0.430583,True,golden_retriever,0.263581,True,Great_Pyrenees,0.179385,True,11.0,10.0,Hank,None,None,None,None
Labrador_retriever,0.92254,True,golden_retriever,0.0743578,True,Great_Pyrenees,0.00232495,True,12.0,10.0,Sadie,None,None,None,None
Labrador_retriever,0.71951,True,Chesapeake_Bay_retriever,0.122019,True,Newfoundland,0.0388276,True,12.0,10.0,Margo,None,None,None,None
washer,0.903064,False,dishwasher,0.032489,False,printer,0.0164562,False,11.0,10.0,Charlie,None,None,None,None
Labrador_retriever,0.980213,True,golden_retriever,0.00701167,True,beagle,0.00314697,True,13.0,10.0,Luna,None,None,None,None
Labrador_retriever,0.742421,True,golden_retriever,0.195218,True,Chihuahua,0.0173200999999999,True,12.0,10.0,Brady,None,None,None,None
tennis_ball,0.999281,False,racket,0.00037008,False,Shetland_sheepdog,0.000132068,True,13.0,10.0,None,None,None,None,None
Irish_water_spaniel,0.567475,True,Labrador_retriever,0.169496,True,curly-coated_retriever,0.101518,True,12.0,10.0,Pickles,None,None,pupper,None
Dandie_Dinmont,0.394404,True,Maltese_dog,0.1865369999999999,True,West_Highland_white_terrier,0.1819849999999999,True,13.0,10.0,Mimosa,doggo,None,None,None
chow,0.8086810000000001,True,groenendael,0.123141,True,Newfoundland,0.0221432,True,12.0,10.0,None,None,None,None,None
Samoyed,0.979803,True,chow,0.0159226,True,white_wolf,0.00130279,False,13.0,10.0,None,None,None,None,None
golden_retriever,0.96111,True,Labrador_retriever,0.0166952,True,Tibetan_mastiff,0.00908153,True,12.0,10.0,Jarvis,None,None,None,None
giant_schnauzer,0.346468,True,flat-coated_retriever,0.218451,True,Labrador_retriever,0.10802,True,13.0,10.0,Vixen,None,None,None,None
golden_retriever,0.650003,True,Leonberg,0.0651992,True,Norfolk_terrier,0.0529553,True,13.0,10.0,Barney,doggo,None,None,None
Shetland_sheepdog,0.450539,True,papillon,0.1879279999999999,True,collie,0.140068,True,13.0,10.0,Tuck,None,None,None,None
white_wolf,0.128935,False,American_Staffordshire_terrier,0.113434,True,dingo,0.0812314,False,11.0,10.0,None,None,None,None,None
Staffordshire_bullterrier,0.219609,True,American_Staffordshire_terrier,0.178671,True,pug,0.123271,True,11.0,10.0,Daisy,None,None,None,None
Airedale,0.49538,True,Irish_terrier,0.316456,True,Lakeland_terrier,0.1585329999999999,True,12.0,10.0,Furzey,None,None,None,None
Cardigan,0.413688,True,Boston_bull,0.381836,True,doormat,0.0658678,False,12.0,10.0,Cannon,None,None,None,None
Bernese_mountain_dog,0.951337,True,Greater_Swiss_Mountain_dog,0.0168491,True,Appenzeller,0.0108492,True,12.0,10.0,Rontu,None,None,None,None
sea_lion,0.882654,False,mink,0.0668802,False,otter,0.0256787,False,10.0,10.0,Georgie,None,None,None,None
coffee_mug,0.633652,False,cup,0.273392,False,toilet_tissue,0.0666558,False,,,,,,,
Bedlington_terrier,0.333486,True,Ibizan_hound,0.245797,True,wallaby,0.131647,False,6.0,10.0,Jerry,None,None,None,None
malamute,0.5445760000000001,True,Siberian_husky,0.2902679999999999,True,Eskimo_dog,0.154421,True,12.0,10.0,Odin,None,None,None,None
flat-coated_retriever,0.8236479999999999,True,Newfoundland,0.100571,True,groenendael,0.0383096999999999,True,12.0,10.0,None,None,None,None,None
fountain,0.997509,False,American_black_bear,0.00141312,False,sundial,0.000681115,False,13.0,10.0,Kevin,None,None,None,None
patio,0.521788,False,prison,0.149544,False,restaurant,0.0271526,False,11.0,10.0,None,None,None,None,None
schipperke,0.907559,True,crossword_puzzle,0.0179339,False,Chihuahua,0.0161907,True,12.0,10.0,Noosh,None,None,None,None
Chihuahua,0.292092,True,toy_terrier,0.136852,True,bonnet,0.103111,False,12.0,10.0,None,None,None,None,None
Shetland_sheepdog,0.759907,True,collie,0.107405,True,Pembroke,0.0523353,True,12.0,10.0,Boomer,None,None,pupper,None
tennis_ball,0.7147979999999999,False,kelpie,0.10539,True,malinois,0.0585526999999999,True,11.0,10.0,Riley,None,None,None,None
Yorkshire_terrier,0.2490119999999999,True,Maltese_dog,0.166364,True,Shih-Tzu,0.142254,True,13.0,10.0,Leo,None,None,None,None
pug,0.996952,True,bull_mastiff,0.000995901,True,French_bulldog,0.00088338,True,11.0,10.0,Kyle,None,None,None,None
car_mirror,0.971512,False,seat_belt,0.00706346,False,standard_poodle,0.00568265,True,13.0,10.0,Snoop,None,None,None,None
web_site,0.919649,False,menu,0.0263061,False,crossword_puzzle,0.00348151,False,14.0,10.0,Iggy,None,None,None,None
Cardigan,0.394507,True,Chihuahua,0.077254,True,French_bulldog,0.0765588,True,11.0,10.0,None,None,None,None,None
pencil_box,0.662183,False,purse,0.0665055,False,pillow,0.0447253,False,,,,,,,
Staffordshire_bullterrier,0.757547,True,American_Staffordshire_terrier,0.14995,True,Chesapeake_Bay_retriever,0.0475226999999999,True,,,,,,,
barrow,0.42315,False,Bernese_mountain_dog,0.4153739999999999,True,EntleBucher,0.0673454,True,12.0,10.0,Sailor,None,None,None,None
prison,0.3527929999999999,False,dishwasher,0.110723,False,file,0.094112,False,14.0,10.0,General,None,None,None,None
barbell,0.971581,False,dumbbell,0.0284179,False,go-kart,5.59504e-07,False,13.0,10.0,Wiggles,None,None,None,None
bloodhound,0.186498,True,Brabancon_griffon,0.1390279999999999,True,Rottweiler,0.12594,True,13.0,10.0,Jarod,None,None,None,None
golden_retriever,0.7112350000000001,True,otterhound,0.0682347,True,Sussex_spaniel,0.0465617,True,12.0,10.0,Aspen,None,None,None,None
Great_Dane,0.7837649999999999,True,Rhodesian_ridgeback,0.114147,True,English_foxhound,0.0464395,True,12.0,10.0,Benny,None,None,None,None
grille,0.65228,False,beach_wagon,0.112846,False,convertible,0.0862523,False,13.0,10.0,Rumpole,None,None,None,None
German_shepherd,0.509879,True,malinois,0.237311,True,kelpie,0.0469162,True,13.0,10.0,None,None,None,None,None
miniature_pinscher,0.292519,True,Chihuahua,0.120946,True,Rottweiler,0.11949,True,12.0,10.0,Alice,None,None,None,None
English_springer,0.3547329999999999,True,collie,0.177538,True,Border_collie,0.131706,True,11.0,10.0,None,doggo,floofer,None,None
black-and-tan_coonhound,0.8548610000000001,True,Doberman,0.0507918,True,bluetick,0.0217617,True,14.0,10.0,None,None,None,pupper,None
Pembroke,0.90708,True,Cardigan,0.086272,True,Chihuahua,0.00141323,True,13.0,10.0,Einstein,None,None,None,None
Chihuahua,0.260242,True,toy_poodle,0.189158,True,Labrador_retriever,0.144195,True,13.0,10.0,Arya,None,None,None,None
Pembroke,0.6955479999999999,True,Cardigan,0.0589016999999999,True,chow,0.0284106,True,12.0,10.0,Marlee,None,None,None,None
Blenheim_spaniel,0.389513,True,Pekinese,0.18822,True,Japanese_spaniel,0.0826282,True,12.0,10.0,quite,None,None,None,None
flat-coated_retriever,0.321676,True,Labrador_retriever,0.115138,True,groenendael,0.0960997,True,13.0,10.0,None,doggo,None,None,puppo
Chihuahua,0.8765430000000001,True,Italian_greyhound,0.0329618,True,Cardigan,0.0207759,True,14.0,10.0,Cermet,None,None,None,None
Old_English_sheepdog,0.798481,True,Tibetan_terrier,0.0606024,True,standard_poodle,0.0407219,True,14.0,10.0,None,None,None,None,None
Boston_bull,0.30691,True,Siamese_cat,0.191218,False,Chihuahua,0.189288,True,12.0,10.0,Callie,None,None,None,None
golden_retriever,0.968623,True,Labrador_retriever,0.0103252,True,Saluki,0.00414842,True,12.0,10.0,Zeke,None,None,None,None
Samoyed,0.998021,True,Pomeranian,0.000921636,True,keeshond,0.0003112609999999,True,13.0,10.0,Oscar,None,None,None,None
malamute,0.8415969999999999,True,Siberian_husky,0.0736435,True,Eskimo_dog,0.0721286,True,13.0,10.0,None,None,None,None,None
Labrador_retriever,0.919832,True,beagle,0.0435129999999999,True,golden_retriever,0.0233588,True,13.0,10.0,Thor,None,None,None,None
French_bulldog,0.43258,True,English_springer,0.325898,True,Lakeland_terrier,0.0426179,True,12.0,10.0,Rosie,None,None,None,None
golden_retriever,0.863874,True,Labrador_retriever,0.01592,True,doormat,0.0106153,False,12.0,10.0,Wyatt,None,None,None,None
Pembroke,0.987407,True,Cardigan,0.00872303,True,basenji,0.00342373,True,13.0,10.0,Sophie,None,None,None,None
golden_retriever,0.57812,True,Labrador_retriever,0.286059,True,bloodhound,0.0269173,True,13.0,10.0,None,doggo,None,None,None
revolver,0.190292,False,projectile,0.149064,False,fountain,0.0660466,False,13.0,10.0,None,None,None,None,None
Angora,0.2242179999999999,False,malamute,0.216163,True,Persian_cat,0.128383,False,12.0,10.0,quite,None,None,None,None
golden_retriever,0.8955290000000001,True,Irish_setter,0.0240993,True,Labrador_retriever,0.0192854,True,13.0,10.0,None,None,None,None,puppo
Labrador_retriever,0.899086,True,golden_retriever,0.0470908,True,kuvasz,0.0232063,True,13.0,10.0,Trooper,None,None,None,None
French_bulldog,0.254587,True,Staffordshire_bullterrier,0.1925579999999999,True,hog,0.10027,False,12.0,10.0,Milky,None,None,None,None
chimpanzee,0.267612,False,gorilla,0.104293,False,orangutan,0.0599075,False,14.0,10.0,None,None,None,None,None
lakeside,0.312299,False,dock,0.159842,False,canoe,0.0707945,False,12.0,10.0,Jordy,None,None,None,None
Bedlington_terrier,0.286558,True,toy_poodle,0.2351929999999999,True,Lakeland_terrier,0.0879506999999999,True,13.0,10.0,Carl,None,None,None,None
Cardigan,0.583936,True,Pembroke,0.0559794,True,beagle,0.0458957,True,13.0,10.0,Lorenzo,None,None,None,None
envelope,0.933016,False,oscilloscope,0.0125914,False,paper_towel,0.0111785,False,,,,,,,
German_shepherd,0.507951,True,Pembroke,0.136113,True,muzzle,0.0757641999999999,False,12.0,10.0,Burt,None,None,None,None
syringe,0.1447119999999999,False,oxygen_mask,0.1066839999999999,False,Bouvier_des_Flandres,0.0826102,True,13.0,10.0,None,None,None,None,None
Cardigan,0.771008,True,Pembroke,0.137174,True,French_bulldog,0.0633086,True,13.0,10.0,Hobbes,None,None,None,None
Arabian_camel,0.366248,False,house_finch,0.209852,False,cocker_spaniel,0.0464032,True,,,,,,,
chow,0.677589,True,Pomeranian,0.270648,True,Pekinese,0.0381099,True,13.0,10.0,None,None,None,None,None
home_theater,0.4963479999999999,False,studio_couch,0.167256,False,barber_chair,0.052625,False,13.0,10.0,Jersey,None,None,None,None
basset,0.39333,True,beagle,0.242034,True,boxer,0.0776925,True,11.0,10.0,Dave,None,None,None,None
Australian_terrier,0.207281,True,Irish_terrier,0.156296,True,German_shepherd,0.1235359999999999,True,13.0,10.0,Zooey,None,None,None,None
French_bulldog,0.935804,True,pug,0.0595761999999999,True,boxer,0.00141218,True,13.0,10.0,Quinn,None,None,None,None
Lakeland_terrier,0.275242,True,Airedale,0.190569,True,teddy,0.102595,False,14.0,10.0,None,None,None,None,None
Staffordshire_bullterrier,0.690517,True,French_bulldog,0.10336,True,beagle,0.0794893999999999,True,12.0,10.0,Belle,None,None,None,None
Eskimo_dog,0.41333,True,malamute,0.347646,True,Siberian_husky,0.149536,True,13.0,10.0,Neptune,None,None,None,None
marmot,0.358828,False,meerkat,0.174703,False,weasel,0.123485,False,13.0,10.0,Albus,None,None,None,None
golden_retriever,0.945905,True,Labrador_retriever,0.0212636,True,Tibetan_mastiff,0.0204928,True,13.0,10.0,Paisley,None,None,None,None
bull_mastiff,0.668613,True,French_bulldog,0.180562,True,Staffordshire_bullterrier,0.0522374,True,12.0,10.0,Meatball,None,None,None,None
pole,0.478616,False,lakeside,0.1141819999999999,False,wreck,0.0559265,False,14.0,10.0,None,None,None,None,None
Pembroke,0.989882,True,Cardigan,0.00990646,True,basenji,0.000134952,True,13.0,10.0,Nelly,None,None,None,None
Chesapeake_Bay_retriever,0.832435,True,Labrador_retriever,0.163551,True,Weimaraner,0.00277025,True,13.0,10.0,Sammy,None,None,None,None
golden_retriever,0.673664,True,kuvasz,0.157523,True,Labrador_retriever,0.126073,True,13.0,10.0,Boomer,None,None,None,None
Samoyed,0.984086,True,Pomeranian,0.00791928,True,keeshond,0.00332813,True,12.0,10.0,Coco,None,None,None,None
French_bulldog,0.905334,True,Boston_bull,0.0780597,True,pug,0.00177092,True,13.0,10.0,Jamesy,None,None,pupper,None
flat-coated_retriever,0.51473,True,groenendael,0.306407,True,curly-coated_retriever,0.0613140999999999,True,12.0,10.0,Lili,None,None,None,None
Samoyed,0.4714029999999999,True,Pekinese,0.302219,True,Pomeranian,0.156606,True,13.0,10.0,None,None,None,None,None
Blenheim_spaniel,0.352946,True,papillon,0.2117659999999999,True,Pekinese,0.112952,True,,,,,,,
Eskimo_dog,0.6164569999999999,True,Siberian_husky,0.38133,True,malamute,0.00167022,True,12.0,10.0,Shikha,None,None,None,puppo
Border_collie,0.661953,True,Cardigan,0.175718,True,collie,0.0871424,True,13.0,10.0,Harold,None,None,None,None
Labrador_retriever,0.522644,True,kuvasz,0.332461,True,dalmatian,0.0320081,True,12.0,10.0,None,None,None,None,None
whippet,0.378151,True,Italian_greyhound,0.275935,True,American_Staffordshire_terrier,0.0949906,True,12.0,10.0,Cooper,None,None,None,None
Labrador_retriever,0.868107,True,Great_Pyrenees,0.060973,True,Saint_Bernard,0.0334889,True,13.0,10.0,None,None,None,None,None
laptop,0.153718,False,French_bulldog,0.0999839,True,printer,0.0771299,False,14.0,10.0,Walter,None,None,None,None
Pembroke,0.664181,True,Chihuahua,0.169234,True,Cardigan,0.1327,True,13.0,10.0,Gizmo,None,None,None,None
Chihuahua,0.955156,True,toy_terrier,0.00805373,True,muzzle,0.00629563,False,12.0,10.0,Scout,doggo,None,None,None
Pembroke,0.993449,True,Cardigan,0.00632508,True,Chihuahua,0.000177598,True,13.0,10.0,Stanley,None,None,None,None
Pembroke,0.980148,True,Cardigan,0.0192711,True,malamute,0.00013626,True,13.0,10.0,Dewey,None,None,None,None
comic_book,0.534409,False,envelope,0.2807219999999999,False,book_jacket,0.0437855,False,14.0,10.0,Clifford,None,None,None,None
Greater_Swiss_Mountain_dog,0.6227520000000001,True,Appenzeller,0.158463,True,EntleBucher,0.148115,True,13.0,10.0,Rumble,None,None,None,None
golden_retriever,0.841001,True,Great_Pyrenees,0.0992784,True,Labrador_retriever,0.0326213,True,13.0,10.0,Zoey,None,None,None,None
Pembroke,0.945495,True,Cardigan,0.0458755,True,beagle,0.00432943,True,13.0,10.0,Cody,None,None,None,None
home_theater,0.16829,False,sandbar,0.0980404,False,television,0.0797293999999999,False,11.0,10.0,None,None,None,None,None
kelpie,0.398053,True,macaque,0.0689549,False,dingo,0.0506018,False,13.0,10.0,Boomer,None,None,None,None
komondor,0.974781,True,briard,0.0200412999999999,True,swab,0.00322824,False,12.0,10.0,Napolean,doggo,None,None,None
Labrador_retriever,0.921393,True,golden_retriever,0.064608,True,bloodhound,0.00338337,True,12.0,10.0,Rover,None,None,pupper,None
Shetland_sheepdog,0.969171,True,collie,0.0182607,True,Pomeranian,0.00851534,True,13.0,10.0,Lassie,None,None,None,None
basketball,0.808396,False,pug,0.0667363,True,dalmatian,0.0545697999999999,True,12.0,10.0,Kody,None,None,None,None
